TIPO_PROC,MUNIC_RES,MUNICIPIO,TOTAL_INTERNACOES,INTERNACOES_PARA_SOBRECARREGADO,PERC_PARA_SOBRECARREGADO,QTD_HOSPITAIS_DESTINO,CNES_CANDIDATO,HOSPITAL_CANDIDATO,PORTE_CANDIDATO,LAT_HOSPITAL_CANDIDATO,LON_HOSPITAL_CANDIDATO,DISTANCIA_KM
Cirurgia,230523,"HORIZONTE, CE",7,5,0.7142857142857143,4,2480026,HOSPITAL DE SAUDE MENTAL DE MESSEJANA,Grande,-3.8218113889269687,-38.4836803296976,30.809513909927148
Cirurgia,230495,"GUAIUBA, CE",5,5,1.0,2,2806215,HOSPITAL MUNICIPAL DR JOAO ELISIO DE HOLANDA,Grande,-3.878280299999999,-38.6235309,18.278186534472685
Cirurgia,230495,"GUAIUBA, CE",5,5,1.0,2,2785900,HOSPITAL GERAL DR WALDEMAR ALCANTARA,Grande,-3.8321166,-38.4801848,28.911662576318705
Cirurgia,230495,"GUAIUBA, CE",5,5,1.0,2,2480026,HOSPITAL DE SAUDE MENTAL DE MESSEJANA,Grande,-3.8218113889269687,-38.4836803296976,29.626591132508363
Cirurgia,231030,"PARAMBU, CE",5,5,1.0,1,2481073,HOSPITAL SAO LUCAS,Grande,-5.182763636489275,-40.66716290409968,114.66313897547514
Cirurgia,231030,"PARAMBU, CE",5,5,1.0,1,2675560,HOSPITAL REGIONAL DE IGUATU,Grande,-6.3587958,-39.29805899999999,155.41410736518873
Cirurgia,231030,"PARAMBU, CE",5,5,1.0,1,6779522,HOSPITAL REGIONAL DO CARIRI,Grande,-7.2263193,-39.3254599,188.70015107605252
Cirurgia,231270,"SENADOR POMPEU, CE",13,4,0.3076923076923077,3,7061021,HOSPITAL REGIONAL DO SERTAO CENTRAL,Grande,-5.1832747,-39.2616355,46.60659980192524
Cirurgia,231270,"SENADOR POMPEU, CE",13,4,0.3076923076923077,3,2675560,HOSPITAL REGIONAL DE IGUATU,Grande,-6.3587958,-39.29805899999999,86.17182122277381
Cirurgia,231270,"SENADOR POMPEU, CE",13,4,0.3076923076923077,3,2481073,HOSPITAL SAO LUCAS,Grande,-5.182763636489275,-40.66716290409968,150.1517499871642
Cirurgia,231150,"QUIXERE, CE",8,4,0.5,3,7061021,HOSPITAL REGIONAL DO SERTAO CENTRAL,Grande,-5.1832747,-39.2616355,141.4245368233294
Cirurgia,231150,"QUIXERE, CE",8,4,0.5,3,2785900,HOSPITAL GERAL DR WALDEMAR ALCANTARA,Grande,-3.8321166,-38.4801848,148.2980121178916
Cirurgia,231150,"QUIXERE, CE",8,4,0.5,3,2480026,HOSPITAL DE SAUDE MENTAL DE MESSEJANA,Grande,-3.8218113889269687,-38.4836803296976,149.50631246529002
Cirurgia,230700,"JAGUARUANA, CE",5,4,0.8,3,2785900,HOSPITAL GERAL DR WALDEMAR ALCANTARA,Grande,-3.8321166,-38.4801848,135.95337817902885
Cirurgia,230700,"JAGUARUANA, CE",5,4,0.8,3,2480026,HOSPITAL DE SAUDE MENTAL DE MESSEJANA,Grande,-3.8218113889269687,-38.4836803296976,137.11703612604512
Cirurgia,230700,"JAGUARUANA, CE",5,4,0.8,3,2806215,HOSPITAL MUNICIPAL DR JOAO ELISIO DE HOLANDA,Grande,-3.878280299999999,-38.6235309,141.67292521785015
Cirurgia,231025,"PARAIPABA, CE",4,4,1.0,1,2528843,HOSPITAL DISTRITAL DR FERNANDES TAVORA,Grande,-3.7126897010388378,-38.5729448506617,70.79119336334888
Cirurgia,231025,"PARAIPABA, CE",4,4,1.0,1,2526638,SOPAI HOSPITAL INFANTIL,Grande,-3.712746137655212,-38.56929409557734,71.15950241408015
Cirurgia,231025,"PARAIPABA, CE",4,4,1.0,1,7047428,HOSPITAL E MATERNIDADE DRA ZILDA ARNS NEUMANN,Grande,-3.762924043180869,-38.57404560561884,73.26959381197518
Cirurgia,231085,"PINDORETAMA, CE",4,4,1.0,1,2785900,HOSPITAL GERAL DR WALDEMAR ALCANTARA,Grande,-3.8321166,-38.4801848,29.491559246751997
Cirurgia,231085,"PINDORETAMA, CE",4,4,1.0,1,2480026,HOSPITAL DE SAUDE MENTAL DE MESSEJANA,Grande,-3.8218113889269687,-38.4836803296976,30.609623606629242
Cirurgia,231085,"PINDORETAMA, CE",4,4,1.0,1,2497654,HGF HOSPITAL GERAL DE FORTALEZA,Especial,-3.7401048,-38.4759043,37.5152434122467
